"person_id","person_type","crash_record_id","vehicle_id","crash_date","seat_no","city","state","zipcode","sex","age","drivers_license_state","drivers_license_class","safety_equipment","airbag_deployed","ejection","injury_classification","hospital","ems_agency","ems_run_no","driver_action","driver_vision","physical_condition","pedpedal_action","pedpedal_visibility","pedpedal_location","bac_result","bac_result_value","cell_phone_use"
"O1853252","DRIVER","4ad302df44697b58686169fdd5a58075d063cf406c10fe5cc2e57168f24cf423ea3e597eace85bb2fd3891dc6959a1891d62102f708501b18cf0d481e1fc7c76","1765440","2024-06-29T14:25:00.000",,"UNK","XX",,"M",,"XX",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853218","DRIVER","5d2666d17a823dbc0b184d6d0128bc438139f675e1ff5e91864a5403d4a0ffe834142c992551f43196b14587130fe3076a287ff721466b1d047f7c3422f5de1b","1765414","2024-06-29T14:20:00.000",,"CHICAGO","IL","60616","M","51","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY","REFUSED",,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST REFUSED",,
"O1853219","DRIVER","5d2666d17a823dbc0b184d6d0128bc438139f675e1ff5e91864a5403d4a0ffe834142c992551f43196b14587130fe3076a287ff721466b1d047f7c3422f5de1b","1765424","2024-06-29T14:20:00.000",,"CHICAGO","IL","60634","M","47","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853187","DRIVER","a3a12f7781482bfd3f5dbdd8a1e780114a027baf8631f2b20d6135972838224a883138a6d78269102f218550b8913ff29f89133e6b441cc4d1510ac1ba0c0079","1765371","2024-06-29T14:20:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853157","DRIVER","637adc087842db88bd30cd1a09e022305b3e5c59e219debe2953e5b6b7cce5e5420345331714bcf90124f11e51ff2a37bf05e5233cbea7d65bd5453ab22cd175","1765356","2024-06-29T14:15:00.000",,"CHICAGO","IL","60646","M","17","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"DISREGARDED CONTROL DEVICES","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853158","DRIVER","637adc087842db88bd30cd1a09e022305b3e5c59e219debe2953e5b6b7cce5e5420345331714bcf90124f11e51ff2a37bf05e5233cbea7d65bd5453ab22cd175","1765367","2024-06-29T14:15:00.000",,"LOCKPORT","IL","60441","M","47","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","REPORTED, NOT EVIDENT","U OF I",,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409889","PASSENGER","637adc087842db88bd30cd1a09e022305b3e5c59e219debe2953e5b6b7cce5e5420345331714bcf90124f11e51ff2a37bf05e5233cbea7d65bd5453ab22cd175","1765367","2024-06-29T14:15:00.000","3","LOCKPORT","IL","60441","F","51",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1853143","DRIVER","91d8c5f75bd218633f3e03f9c450f0b54caf8ead6816c023f19a697305ba606450de2fadd9af2c0aedd0ed2f6ec7e3868343c509117c9f2660e2e74ab028b568","1765336","2024-06-29T14:03:00.000",,"SUMMIT ARGO","IL","60501","M","68","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853144","DRIVER","91d8c5f75bd218633f3e03f9c450f0b54caf8ead6816c023f19a697305ba606450de2fadd9af2c0aedd0ed2f6ec7e3868343c509117c9f2660e2e74ab028b568","1765344","2024-06-29T14:03:00.000",,"MAYWOOD","IL","60153","M","58","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853102","DRIVER","a02e5474c9a3fc618759c79a6e3ea2429c0b176b703697fcb96e4e586a83e1de203fe8e6393dfd08d13e8a5122fddb90d9a39ae38098529de5e7269c28eee43a","1765289","2024-06-29T14:00:00.000",,"CHICAGO","IL","60608","F","32","IL",,"NONE PRESENT","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853103","DRIVER","a02e5474c9a3fc618759c79a6e3ea2429c0b176b703697fcb96e4e586a83e1de203fe8e6393dfd08d13e8a5122fddb90d9a39ae38098529de5e7269c28eee43a","1765293","2024-06-29T14:00:00.000",,"BURBANK","IL","60459","M","25","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853217","DRIVER","d3515eb4e36920b776acb73f0acffcbc225ae189c3fba1b18e0344a024217aac3eee1e25176736c6a6f38a2530e31d5e839033528265e46a3bab392e1e81fb59","1765408","2024-06-29T14:00:00.000",,"CHICAGO","IL","60613","M","25","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853112","DRIVER","d73d3b1963e5090c04ed07c71fca64b29fee56f67684c8d58d3b53af3722b0e6422796b14ece3b9ad481b78b496aee0e22a9a3debfcbd2ebabe032394a77ca46","1765311","2024-06-29T14:00:00.000",,"CHICAGO","IL","60619","M","85","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853113","DRIVER","d73d3b1963e5090c04ed07c71fca64b29fee56f67684c8d58d3b53af3722b0e6422796b14ece3b9ad481b78b496aee0e22a9a3debfcbd2ebabe032394a77ca46","1765319","2024-06-29T14:00:00.000",,"CHICAGO","IL","60620","F","29","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853161","DRIVER","ce5c893ee4b83c845d74b0faf9279c3373a0352904ceca022414e5074c1af9d823a931b31b18ab774b659f433129bbc832e82ce275873a86b460233a51cff6c6","1765348","2024-06-29T13:51:00.000",,"ZION","IL","60099","M","42","IL","C","USAGE UNKNOWN","DEPLOYED, FRONT","NONE","NO INDICATION OF INJURY","DOES NOT APPLY","AMB 31",,"FOLLOWED TOO CLOSELY","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853162","DRIVER","ce5c893ee4b83c845d74b0faf9279c3373a0352904ceca022414e5074c1af9d823a931b31b18ab774b659f433129bbc832e82ce275873a86b460233a51cff6c6","1765361","2024-06-29T13:51:00.000",,"WILMETTE","IL","60091","M","40","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","REPORTED, NOT EVIDENT","EVALUATED AND REFUSED","AMBULANCE 13",,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409876","PASSENGER","ce5c893ee4b83c845d74b0faf9279c3373a0352904ceca022414e5074c1af9d823a931b31b18ab774b659f433129bbc832e82ce275873a86b460233a51cff6c6","1765348","2024-06-29T13:51:00.000","3","HAINSVILLE","IL","60073","F","41",,,"USAGE UNKNOWN","DEPLOYED, FRONT","NONE","NO INDICATION OF INJURY","DOES NOT APPLY","AMB 31","DNA",,,,,,,,,
"P409881","PASSENGER","ce5c893ee4b83c845d74b0faf9279c3373a0352904ceca022414e5074c1af9d823a931b31b18ab774b659f433129bbc832e82ce275873a86b460233a51cff6c6","1765361","2024-06-29T13:51:00.000","3","NEW ORLEANS","LA","70115","F","44",,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","REPORTED, NOT EVIDENT","EVALUATED AND REFUSED","AMBULANCE 13","241811297",,,,,,,,,
"P409882","PASSENGER","ce5c893ee4b83c845d74b0faf9279c3373a0352904ceca022414e5074c1af9d823a931b31b18ab774b659f433129bbc832e82ce275873a86b460233a51cff6c6","1765361","2024-06-29T13:51:00.000","6","NEW ORLEANS","LA","70115","F","0",,,"CHILD RESTRAINT - FORWARD FACING","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","EVALUATED AND REFUSED","AMBULANCE 13","241811297",,,,,,,,,
"P409883","PASSENGER","ce5c893ee4b83c845d74b0faf9279c3373a0352904ceca022414e5074c1af9d823a931b31b18ab774b659f433129bbc832e82ce275873a86b460233a51cff6c6","1765361","2024-06-29T13:51:00.000","5","NEW ORLEANS","LA","70115","F","5",,,"BOOSTER SEAT","DID NOT DEPLOY","NONE","REPORTED, NOT EVIDENT","EVALUATED AND REFUSED","AMBULANCE 13","241811297",,,,,,,,,
"P409884","PASSENGER","ce5c893ee4b83c845d74b0faf9279c3373a0352904ceca022414e5074c1af9d823a931b31b18ab774b659f433129bbc832e82ce275873a86b460233a51cff6c6","1765361","2024-06-29T13:51:00.000","4","NEW ORLEANS","LA","70115","M","3",,,"CHILD RESTRAINT - FORWARD FACING","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","EVALUATED AND REFUSED","AMBULANCE 13","241811297",,,,,,,,,
"P409885","PASSENGER","ce5c893ee4b83c845d74b0faf9279c3373a0352904ceca022414e5074c1af9d823a931b31b18ab774b659f433129bbc832e82ce275873a86b460233a51cff6c6","1765361","2024-06-29T13:51:00.000","10","WILMETTE","IL","60091","M","11",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","EVALUATED AND REFUSED","AMBULANCE 13","241811297",,,,,,,,,
"O1853165","DRIVER","16fa606b86286fb8dae46858dbbba9b93ef7f064dea7c23ad5feb4badad5de2205a0e25c1409125c59052880d620700a4bffc00ba854ceb2dda3c7ed79d86130","1765346","2024-06-29T13:50:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853120","DRIVER","29c3a30cbc93e68d7a93c5388268365b7c50107060e631e2e85ce86d8d9185d98cf70b42afa2c11604a0e440635eb714f39cd2d4f553da2b9f226af20177332c","1765314","2024-06-29T13:45:00.000",,"CHICAGO","IL","60652","M","29","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853121","DRIVER","29c3a30cbc93e68d7a93c5388268365b7c50107060e631e2e85ce86d8d9185d98cf70b42afa2c11604a0e440635eb714f39cd2d4f553da2b9f226af20177332c","1765320","2024-06-29T13:45:00.000",,"CHICAGO","IL","60619","F","77","IL","D","SAFETY BELT USED","DEPLOYED, COMBINATION","NONE","REPORTED, NOT EVIDENT",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409870","PASSENGER","29c3a30cbc93e68d7a93c5388268365b7c50107060e631e2e85ce86d8d9185d98cf70b42afa2c11604a0e440635eb714f39cd2d4f553da2b9f226af20177332c","1765320","2024-06-29T13:45:00.000","3","CHICAGO","IL","60619","F","16",,,"SAFETY BELT USED","DEPLOYED, COMBINATION","NONE","REPORTED, NOT EVIDENT",,,,,,,,,,,,
"O1853153","DRIVER","e420019c935ad2b7585ec7d6fb870887e113da1f258047b809563583252f37e175f1585efa5e76cc8f1094bdf4eae639168b1da5a4c69cfcc5b4ff8eb5712260","1765345","2024-06-29T13:40:00.000",,"MERRILLVILLE","IN","46410","M","49","IN",,"SAFETY BELT USED","DEPLOYED, SIDE","NONE","NO INDICATION OF INJURY","REFUSED","CFD",,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853154","DRIVER","e420019c935ad2b7585ec7d6fb870887e113da1f258047b809563583252f37e175f1585efa5e76cc8f1094bdf4eae639168b1da5a4c69cfcc5b4ff8eb5712260","1765351","2024-06-29T13:40:00.000",,"CHICAGO","IL","60621","F","39","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","REPORTED, NOT EVIDENT","REFUSED","CFD",,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409877","PASSENGER","e420019c935ad2b7585ec7d6fb870887e113da1f258047b809563583252f37e175f1585efa5e76cc8f1094bdf4eae639168b1da5a4c69cfcc5b4ff8eb5712260","1765351","2024-06-29T13:40:00.000","3","CHICAGO","IL",,"F","35",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","REPORTED, NOT EVIDENT","REFUSED","CFD",,,,,,,,,,
"P409878","PASSENGER","e420019c935ad2b7585ec7d6fb870887e113da1f258047b809563583252f37e175f1585efa5e76cc8f1094bdf4eae639168b1da5a4c69cfcc5b4ff8eb5712260","1765351","2024-06-29T13:40:00.000","6","CHICAGO","IL",,"F","15",,,"NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY","REFUSED","CFD",,,,,,,,,,
"O1853078","DRIVER","a383e29b6dcc991df6233f058446ac9023299124208d02ef7917fcade1a0d7a7a6d56be0772cc5e10c0b33abf1f5e82c4d46f3ad147605eb270c2c0c7861804b","1765272","2024-06-29T13:35:00.000",,"CHICAGO","IL","60625","M","62","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853079","DRIVER","a383e29b6dcc991df6233f058446ac9023299124208d02ef7917fcade1a0d7a7a6d56be0772cc5e10c0b33abf1f5e82c4d46f3ad147605eb270c2c0c7861804b","1765267","2024-06-29T13:35:00.000",,"ROSEMONT","IL","60018","M","33","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853082","DRIVER","107b20d66f5800b3681dcfad79168fafd0e90ddea0cfd76b9b4f895c918a981b5abe575d22617b67cd8618c3b8defd3fb323884a493b459b6feb8d5dc06d43c4","1765269","2024-06-29T13:30:00.000",,"CHICAGO","IL","60616","M","27","IL","DM","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853083","BICYCLE","107b20d66f5800b3681dcfad79168fafd0e90ddea0cfd76b9b4f895c918a981b5abe575d22617b67cd8618c3b8defd3fb323884a493b459b6feb8d5dc06d43c4",,"2024-06-29T13:30:00.000",,"NORTH LIBERTY","IA","52317","F","19",,,"HELMET NOT USED",,"TOTALLY EJECTED","NONINCAPACITATING INJURY","LUTHERAN GENERAL HOSPITAL","CFD AMB 47",,"NONE","UNKNOWN","NORMAL","WITH TRAFFIC","NO CONTRASTING CLOTHING","BIKE LANE","TEST NOT OFFERED",,
"O1853098","DRIVER","1e235a2833bd601bb59ae408838d7cbeeb8c4cb66a98f5beb46a81e8bff3a47e82de6e5be8f551ece59af06865db8752f3dbd38e5836baa838d456c17111db4c","1765301","2024-06-29T13:30:00.000",,"CHICAGO","IL","60659","M","63","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853099","DRIVER","1e235a2833bd601bb59ae408838d7cbeeb8c4cb66a98f5beb46a81e8bff3a47e82de6e5be8f551ece59af06865db8752f3dbd38e5836baa838d456c17111db4c","1765308","2024-06-29T13:30:00.000",,"CHICAGO","IL","60618","F","29","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853064","DRIVER","25f99bfe1430a2c2f539abef6bc9640792bef1c4b6cb036ec997bc421a111aade45156501b5f2d3582db7aa01219650bf017c07bd402d2e9b1968cf072c5495f","1765254","2024-06-29T13:30:00.000",,"CHICAGO","IL","60608","M","21","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853065","DRIVER","25f99bfe1430a2c2f539abef6bc9640792bef1c4b6cb036ec997bc421a111aade45156501b5f2d3582db7aa01219650bf017c07bd402d2e9b1968cf072c5495f","1765265","2024-06-29T13:30:00.000",,"CHICAGO","IL","60618","M","66","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853096","DRIVER","4a902323ca3deb069fecd2975f5af71cb42438ab7a5078d8720e3b8fb925d1f440086f40961801644e873e5f0f1f8501f9bf44b6b724951317f21e774232cd37","1765288","2024-06-29T13:30:00.000",,,,,"M",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853097","DRIVER","4a902323ca3deb069fecd2975f5af71cb42438ab7a5078d8720e3b8fb925d1f440086f40961801644e873e5f0f1f8501f9bf44b6b724951317f21e774232cd37","1765295","2024-06-29T13:30:00.000",,"CHICAGO","IL","60620","M","28","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NONINCAPACITATING INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409868","PASSENGER","4a902323ca3deb069fecd2975f5af71cb42438ab7a5078d8720e3b8fb925d1f440086f40961801644e873e5f0f1f8501f9bf44b6b724951317f21e774232cd37","1765288","2024-06-29T13:30:00.000","3",,,,"M",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1853080","DRIVER","836589150c813c3c1debe9a35c39d400fb01f517f0c69fe12a1e3ab1f3248268c5c6828ae3110847589eeeb5586b620d4aff15e09b540e4afb382ece4b4555ce","1765273","2024-06-29T13:30:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853081","DRIVER","836589150c813c3c1debe9a35c39d400fb01f517f0c69fe12a1e3ab1f3248268c5c6828ae3110847589eeeb5586b620d4aff15e09b540e4afb382ece4b4555ce","1765270","2024-06-29T13:30:00.000",,"CHICAGO","IL","60629","M","50","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409859","PASSENGER","836589150c813c3c1debe9a35c39d400fb01f517f0c69fe12a1e3ab1f3248268c5c6828ae3110847589eeeb5586b620d4aff15e09b540e4afb382ece4b4555ce","1765273","2024-06-29T13:30:00.000","3","CHICAGO","IL","60628","F","37",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1853209","DRIVER","87f28a20090dfb944d12bd73650efffbc4d5b385f5a77b2590fc318c318c487c32adf2c83c84b7116afa3daf463ef8798a55cf5461f0e4dd73ada5db60f24785","1765399","2024-06-29T13:30:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853197","DRIVER","b15568475a4aa154d00e10ac6e3d754890e3f03e8c079e58de545f29a8eb708eb1cec575cc4402d768ac6943084aa31b5b7e6cad4f7741c24381b90d51bb277b","1765379","2024-06-29T13:30:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853106","DRIVER","c8e3c70e6262f4b4f21a634bbb607abd9df75a73e32e38f40ca6e942540a048a6d9e6da7a0a85bb791991b35d85086ed80750fbbc0ac31cd0bbdbbdbaa5c71c2","1765297","2024-06-29T13:30:00.000",,"CICERO","IL","60804","M","33","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1853100","DRIVER","5124b569fe85ddab1d18c5326a7c16ef0bbe1f113ebf3e0ecc363b38208b909cf5fc3b1339030452fe50366659c5bdf41a5be7cc26cf1ba3f52d468359741ca8","1765292","2024-06-29T13:22:00.000",,"BEDFORD PARK","IL","60501","F","19","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853101","DRIVER","5124b569fe85ddab1d18c5326a7c16ef0bbe1f113ebf3e0ecc363b38208b909cf5fc3b1339030452fe50366659c5bdf41a5be7cc26cf1ba3f52d468359741ca8","1765300","2024-06-29T13:22:00.000",,"CHICAGO","IL","60616","M","64","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853125","DRIVER","cf33d76d10769798e8f7c07cb4c9376f29beffaeb608e426a0ef4ee167ca41937c1bfd407a8319bf747afb7f452388c7f03f235b9137a28ee129ee96fddc7650","1765330","2024-06-29T13:18:00.000",,"ORLAND PARK","IL","60467","F","52","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY","REFUSED",,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853126","DRIVER","cf33d76d10769798e8f7c07cb4c9376f29beffaeb608e426a0ef4ee167ca41937c1bfd407a8319bf747afb7f452388c7f03f235b9137a28ee129ee96fddc7650","1765332","2024-06-29T13:18:00.000",,"CHICAGO","IL","60616","M","49","IL","A","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY","REFUSED",,,"OTHER","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853062","DRIVER","da2965e6d08d7f3a521f563d3772c4cf985e0ce56954eafc864931c1ecb4724d75e9d89ae6678e3a8284cc6668e67f0997d955021f2048fb2ec0842d44200ca5","1765249","2024-06-29T13:15:00.000",,,,,"F",,"XX",,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FOLLOWED TOO CLOSELY","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853063","DRIVER","da2965e6d08d7f3a521f563d3772c4cf985e0ce56954eafc864931c1ecb4724d75e9d89ae6678e3a8284cc6668e67f0997d955021f2048fb2ec0842d44200ca5","1765279","2024-06-29T13:15:00.000",,"CALUMET CITY","IL","60409","M","54","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853176","DRIVER","fd022d3982703bff3e7668f768d9a0d82ea2e000e64cb756c08c749402c380d6d54b15f4b6bbe28a1f662d6d6f3fe44d1e24b6315bc1bd6591d6dfc80061f59f","1765394","2024-06-29T13:10:00.000",,"NEW ORLEANS","LA","70117","M","50","LA","A","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853177","DRIVER","fd022d3982703bff3e7668f768d9a0d82ea2e000e64cb756c08c749402c380d6d54b15f4b6bbe28a1f662d6d6f3fe44d1e24b6315bc1bd6591d6dfc80061f59f","1765401","2024-06-29T13:10:00.000",,"CHICAGO","IL",,"M","63","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P409897","PASSENGER","fd022d3982703bff3e7668f768d9a0d82ea2e000e64cb756c08c749402c380d6d54b15f4b6bbe28a1f662d6d6f3fe44d1e24b6315bc1bd6591d6dfc80061f59f","1765401","2024-06-29T13:10:00.000","3",,,,"F","57",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1853093","DRIVER","2f9527d4142dad108cd31b40c0c888aa6f4fcdf165244a75b7573b31fe19a8bbd3f58679b430d270246bbafce24348814171f12599f131f2f43331b26a975f59","1765284","2024-06-29T13:02:00.000",,"CHICAGO","IL","60634","M","55","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409864","PASSENGER","2f9527d4142dad108cd31b40c0c888aa6f4fcdf165244a75b7573b31fe19a8bbd3f58679b430d270246bbafce24348814171f12599f131f2f43331b26a975f59","1765277","2024-06-29T13:02:00.000","1",,,,"M",,,,"NONE PRESENT","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1853037","DRIVER","869db640d1623a6e1b0b28d13015db263fb34499724e08a93e0909211bf67a87ee8494d7acd60637c50253da32ae8152f295c0f0167ee702afc0235614098a0e","1765230","2024-06-29T13:02:00.000",,"ANTIOCH","IL","60002","F","21","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P409849","PASSENGER","869db640d1623a6e1b0b28d13015db263fb34499724e08a93e0909211bf67a87ee8494d7acd60637c50253da32ae8152f295c0f0167ee702afc0235614098a0e","1765237","2024-06-29T13:02:00.000","1","CHICAGO","IL","60608",,,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1853052","DRIVER","1055ef1a3e946c2a8a053fb7c4e34a2bf17081134b8677dd5a5f3eae58c89cf6220835ca127ecb3427f0b3e35199356745923af8b28d7f1a6bc6ee53f0fc4601","1765242","2024-06-29T13:00:00.000",,"CHICAGO","IL","60625","M","28","IL","D","SAFETY BELT USED","DID NOT DEPLOY","UNKNOWN","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1853053","DRIVER","1055ef1a3e946c2a8a053fb7c4e34a2bf17081134b8677dd5a5f3eae58c89cf6220835ca127ecb3427f0b3e35199356745923af8b28d7f1a6bc6ee53f0fc4601","1765260","2024-06-29T13:00:00.000",,"CHICAGO","IL","60639","M","39","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
