"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"faa8420ccba73525f78c3cda9e021b42d0a98d8b9380869352c5afdbe0af8155de8cb532b1c65a10183959124f7acbc56da775c40ee32a3fc07ad810b5f05593",,"2024-06-28T21:00:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","N",,"Y","OVER $1,500","2024-06-28T21:03:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","107","N","PEORIA ST","1224",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","6","6","41.883337314","-87.649595221","POINT (-87.649595221343 41.883337314421)"
"71d357e1743bf8d534f817c7261909290deaca6e6fcd05b8e6532e5a45e3e783ce83d256b8e685fcf4ba6408eb19bc89fe56317e1aea3dc7646b5608c6550a52",,"2024-06-28T20:53:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-28T20:53:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7251","S","LANGLEY AVE","323",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","6","6","41.762506547","-87.60778806","POINT (-87.607788060246 41.762506547069)"
"7b22a7a62a42ebe3a8f35c80bdca283e93d027d5b1df076c1a8e2bd78f88c8925cfb35d8451ca05d4dff3754a251593b22ea3c1a0d12ecf1c9f2609daa75b6df","Y","2024-06-28T20:44:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","UNKNOWN","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-28T20:52:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","WEATHER","4573","S","ARCHER AVE","821",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","20","6","6","41.810300836","-87.710183585","POINT (-87.710183584531 41.810300836464)"
"35228e7eaed2065b3c7f175bf9d7b39d009ede6238f7b44ba5a25040b0b9a378e7fbc5e8b837caee84686055d0b39343172996f66034a0d4d442bf1fd90b6209",,"2024-06-28T20:36:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-28T20:42:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2600","S","LAWNDALE AVE","1031",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","6","6","41.844256369","-87.717376718","POINT (-87.71737671761 41.844256368614)"
"34325c0477d9069381ae4891bcaefdbd505fc4790fc1cb77f14b738b3bfa3e6d93852fd1a48765955b8f56f49815c737b274a42edd06e7518fef9b3ae05629d2",,"2024-06-28T20:20:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T20:25:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","5907","W","CHICAGO AVE","1511",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","6","6","41.89463989","-87.772655645","POINT (-87.772655644757 41.894639890208)"
"375ff70b01b825a783e8f2d3c5d0c1a59af99e60b559f706ded34bb21bde2170e0c6468e740ad41a65dfdaaf8fc74d3cd4af986a20cde190ac506dacb90690dd",,"2024-06-28T20:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAWN","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2024-06-28T20:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","600","W","ROOSEVELT RD","124",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","20","6","6","41.867328391","-87.642264238","POINT (-87.642264238244 41.867328391469)"
"6137e853c19872ace5e6386cd0309040cd79159168f9d91420b70a5f4a0da9715c9abae837cd6532d9ce610c7efa75b77475b7db07de27aaf5160d0065cc4ca0",,"2024-06-28T20:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-28T20:15:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","5926","S","NARRAGANSETT AVE","811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","6","6","41.784246456","-87.781656544","POINT (-87.781656543594 41.784246455736)"
"f84400885c02fedbc01da2cdeb57b591656ecf0a5b7219be55ca337084af9cf3b254e449d2382632da6831f2e868ef69badde5e17b60f3d0a785b917ab31566d",,"2024-06-28T20:04:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-28T20:04:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3200","N","NEW ENGLAND AVE","1632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","20","6","6","41.93821168","-87.798266771","POINT (-87.798266770984 41.938211680113)"
"00411f59758daf0da939a918d281f9e492027ee1367fb1fcb55c442c46373d987879561dd74edca3969e97d428c755a67dabdf4c16131596f1ec5d544e00d3e5",,"2024-06-28T20:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T21:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5401","S","WESTERN BLVD","932",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","6","6","41.795552345","-87.683372286","POINT (-87.683372285592 41.795552345378)"
"2fc697639dfdf3c40a4a26b0169b88722ef2ecd117cb95699a536acfd8ed5cc09f05b1f08a52c810fdebb2b01faed57e791b3cde79bb08cc9114fa5b38a02846",,"2024-06-28T20:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","REAR END","OTHER",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"N","OVER $1,500","2024-06-28T23:17:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","666","N","LAKE SHORE DR","1834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","6","6","41.8943412","-87.615567513","POINT (-87.615567513087 41.894341199783)"
"59607608756dc88e46ffc5108c649b34bbf08c41a0738ad7ae092f4b27a9c838c1e8650e0cb7a69a0bdc10dfbc4eb921ce393ca2935fd5c25b0235e226c0ab05",,"2024-06-28T19:45:00.000","30","UNKNOWN","UNKNOWN","RAIN","DUSK","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-28T23:00:00.000","NOT APPLICABLE","UNABLE TO DETERMINE","300","S","PAULINA ST","1231",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","6","41.87752005","-87.669339867","POINT (-87.669339866561 41.877520049573)"
"b128e6de0c3d0448c10794633592dd60c27096984190608a688fe580a3e69e0bbbeb295b703263a85be3cd5b25dd35ea0c9895c9acd682d6e1c0d754248b53bd",,"2024-06-28T19:45:00.000","40","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","HEAD ON","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-28T19:48:00.000","WEATHER","FAILING TO REDUCE SPEED TO AVOID CRASH","900","N","LAKE SHORE DR SB","1833",,,,,,,"2","REPORTED, NOT EVIDENT","2","0","0","0","2","0","0","19","6","6","41.899322279","-87.618738433","POINT (-87.618738433114 41.899322278833)"
"ac65b5772cda573ee77a7bc053819f22405dfbce1b90e4e4ed11e7dce92319a88445fece889f7646732bd479d817c95cf64f94dc9e256e56ee7ebdb8736c5b77",,"2024-06-28T19:42:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-28T19:49:00.000","FAILING TO YIELD RIGHT-OF-WAY","IMPROPER OVERTAKING/PASSING","7499","S","SOUTH CHICAGO AVE","324",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","4","0","19","6","6","41.75877663","-87.595530814","POINT (-87.595530813598 41.758776630192)"
"23ac7c3fad5f0788e395c57ffb32b035e02566e334553dbe5f494ca0e9d9c6ad3c10029002b41ca07e1b855e06e75f9bd7106f5b5faa6814b3892eade88de326",,"2024-06-28T19:39:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-28T19:39:00.000","UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)","HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE)","1799","W","79TH ST","611",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","6","6","41.750183308","-87.668228852","POINT (-87.668228851557 41.750183307577)"
"cc7424a7b1fb1d9666ec9cc2a17e939898329e9c7e56defa17e2150128580ccf7d48a7ac302435577bb79cc7f6812c4aa262435ab3d9a3399de34ad59d485917",,"2024-06-28T19:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-28T19:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","10001","S","TORRENCE AVE","431",,,,,,,"2","REPORTED, NOT EVIDENT","2","0","0","0","2","1","0","19","6","6","41.713375903","-87.559601701","POINT (-87.559601700935 41.713375902517)"
"6dee8557c6fdfd7ad5f815a90826f7ce1f72b97f61a429df14afb00184d14be073db39d5dbe56685dbbc04d0f84fa9eab5d78307aa6b8fa869118840b7ee093c",,"2024-06-28T19:25:00.000","25","UNKNOWN","UNKNOWN","CLOUDY/OVERCAST","DUSK","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-28T19:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4936","N","ELSTON AVE","1712",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","19","6","6","41.970170792","-87.743742961","POINT (-87.743742960776 41.970170792459)"
"77191fcdd3845041b45e01553528af9da6fb0149e6e30a225b53d0c738d59d8d1aefb837c9b3fdf8dc18cb8b9d8b259ceda39eea9acdb02abc7a109610016373",,"2024-06-28T19:25:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-28T19:50:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","600","E","GRAND AVE","1834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","6","41.892094137","-87.611569884","POINT (-87.611569883947 41.892094136862)"
"f35d97623dbc15d203b2b967de0d9cfb0705cf2e9f747ee3ae0a24ba73bc84538bc6d173fb76cd564ea4b9661376dc198540fab863994159682cce61cf48a7c2",,"2024-06-28T19:25:00.000","25","NO CONTROLS","NO CONTROLS","RAIN","DUSK","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T19:31:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1365","W","SUNNYSIDE AVE","1913",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","6","6","41.963360318","-87.664919067","POINT (-87.664919066991 41.963360318102)"
"1067c8282d9c535d04fe8e7c463b0b98e6029bc2e80a2f36edae455051399d58c4c00ed4aba79684765d43bc28f1c0f316dc2eba0821038ec5f5fc7410d0b155",,"2024-06-28T19:24:00.000","25","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-28T19:30:00.000","NOT APPLICABLE","NOT APPLICABLE","2520","S","STARK ST","913",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","5","0","19","6","6","41.845682014","-87.654264541","POINT (-87.654264541457 41.845682013825)"
"52ffdae9e766616de4b77d20c3a33cd3d1c3639886e85e81ac0cd3abc6da067611a0f78b3450f6d4a0c51cd4f58ed60e4c027712a1c7f6796122533b6f0f7d3c",,"2024-06-28T19:10:00.000","40","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-29T11:47:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","100","S","LAKE SHORE DR NB","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","6","6","41.880856048","-87.617635892","POINT (-87.617635891755 41.880856047671)"
"f07709a0ad54303e6099717119e92f6b860d2bac6fdb22d65063f8743bc3783a28c3d784823abd05d1771778fff17bcb1e7a1db94e8af60400893436b145a1c6",,"2024-06-28T19:05:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-28T19:09:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","4900","S","PULASKI RD","815",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","6","41.804110359","-87.723623414","POINT (-87.723623413779 41.804110358929)"
"7afe271e4ce6dcc7387085040bba8e182174024a8a841b11ef12f8b064a655b15266d6913d5735495381d915139ea45297e8855421a9a6e23898d44e577b634b",,"2024-06-28T19:03:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-28T20:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1120","W","TAYLOR ST","1232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","19","6","6","41.869550502","-87.655204917","POINT (-87.65520491656 41.869550501628)"
"20cdbba746b50292938d5bd7e58772aa24961b75605ee94b5235f906a3e46ae3b9646c5d2fb2ae3f622b6fc104ba4d0f40e895caf1f31d69f16c71dda9c84adf",,"2024-06-28T19:00:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","SIDESWIPE OPPOSITE DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T21:00:00.000","IMPROPER LANE USAGE","IMPROPER LANE USAGE","307","N","GREEN ST","1214",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","6","41.887043801","-87.648531352","POINT (-87.648531352073 41.887043800683)"
"5d6e02cc91a3897680b10341b59ebf46a97a9f906c3b03265be71ce05f6eed03de1368199c88bb2b110e8a208a82ed6824231bfdf91e41e1b65fa5fdc1dcc484",,"2024-06-28T19:00:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DUSK","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T20:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1933","N","LINCOLN AVE","1814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","6","41.917428775","-87.637340512","POINT (-87.637340512408 41.917428775487)"
"389d72ff9e95be3cba8616ae2646b04dbfa491d4296b5a8059b674bd9dea0d249a060539f2c50edad30a5b092b7961795f4bbf7148b7ab8f83a95595fe7eb4b9",,"2024-06-28T18:50:00.000","30","STOP SIGN/FLASHER","UNKNOWN","CLEAR","DAYLIGHT","TURNING","FIVE POINT, OR MORE",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-28T19:50:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","1851","W","OGDEN AVE","1231",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","18","6","6","41.875628748","-87.672795174","POINT (-87.672795174359 41.875628747846)"
"952966f0bf4aaa59621ec480ce48d2664ebfb6f379fca61ab303fe807ba2e138ce82f136cd1af39a774e489496a85faf64ef4957c5a5e70eaa61969a3ff8b1ea",,"2024-06-28T18:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T19:40:00.000","EQUIPMENT - VEHICLE CONDITION","NOT APPLICABLE","2158","W","CERMAK RD","1234",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","6","41.852210042","-87.68062354","POINT (-87.680623540438 41.852210042255)"
"139bb165d64ec5afda537fbc5115b49684e180bdb8fa76782c69bf4d6447274b1393064ab141402b31b82c326c829b645acee4ff0eb96f003a4d77ee7600b19c",,"2024-06-28T18:45:00.000","25","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-28T19:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","431","W","33RD ST","915",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","6","41.834409342","-87.637130862","POINT (-87.637130862479 41.83440934151)"
"c79fe9432f3c44131b79ca72b186919186feaf393a643e7e7cc3f20ff4f9309d3c6b85fb51961fd287476d62f16f977c4fe8a0a8c18be300be366eb98983e706",,"2024-06-28T18:40:00.000","30","NO CONTROLS","NO CONTROLS","OTHER","DARKNESS","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T19:00:00.000","IMPROPER LANE USAGE","UNABLE TO DETERMINE","1953","N","CLYBOURN AVE","1811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","6","41.916550298","-87.657165481","POINT (-87.657165480654 41.916550298294)"
"89b68c28bdc1f6dff18c083145675cfc84c1241162af58f395bb47f6b5c395a79d35bfc1b19ae9537bf942a885315f035e454c0b2d00822505bfc2632416bb37",,"2024-06-28T18:36:00.000","30","STOP SIGN/FLASHER","UNKNOWN","RAIN","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","UNKNOWN",,"INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-28T18:37:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","5646","W","WASHINGTON BLVD","1512",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","3","0","18","6","6","41.882325076","-87.766740165","POINT (-87.766740165236 41.882325075917)"
"0fe8ebf381333542a9f018702c5043768cc865a46f96beb866dc0f2934fd515dc8282932608d3e166be3433608feb694c39f6f659bed7e80c916dd078daac1fb",,"2024-06-28T18:34:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T18:34:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","7055","S","KEDZIE AVE","831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","6","41.76456833","-87.702670459","POINT (-87.702670459312 41.764568329625)"
"2076e438ca240bea97615a4475d1ba9d22079f9ae0928751eda1f51713b639a48654dda85188c4e2087fce1c04a1bc4507363a4e29b11064ddcf080f727b39c0","Y","2024-06-28T18:30:00.000","15","NO CONTROLS","UNKNOWN","UNKNOWN","DAYLIGHT","FIXED OBJECT","ALLEY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-28T18:35:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","12209","S","STATE ST","532",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","6","6","41.672239545","-87.622344195","POINT (-87.622344194722 41.672239545242)"
"cff6dc9e8d3f192335abc3f8816325ebccc4ead1b241e70223511b97e30c804e60c442b5bb0e3d05f58a1975ebdc0f3f3aa70ccf726537f01faf02a47f93f78a",,"2024-06-28T18:30:00.000","35","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-29T08:40:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1600","N","LAKE SHORE DR","1814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","6","41.911224556","-87.626482572","POINT (-87.626482572426 41.911224555611)"
"e794f3b9d0bce3a76a98026c0011446bed1f5c9f56dda3875bf7cb035bb05d8e55ebb531f9dcab2e59820bd589f32606d3bf848f54ef276c2aa9f84cf5858d00",,"2024-06-28T18:30:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","ANGLE","T-INTERSECTION",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2024-06-28T19:45:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","3100","W","CHICAGO AVE","1211",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","18","6","6","41.895688262","-87.704158783","POINT (-87.704158783411 41.895688262078)"
"2564cce45bfeece7cccd4eb09e687a18c110faca46f2be68cbbba4d7314d2f2066304ae7b8ff807027508172db6bc0fe489d65cb137063efb5c8b69e34467bf1",,"2024-06-28T18:25:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","$500 OR LESS","2024-06-28T18:45:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","792","W","99TH ST","2232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","6","6","41.714324368","-87.642944028","POINT (-87.642944027873 41.714324368329)"
"37dc6ff21511041cc18db391ee1643c60bba91a2ca25accff71e03af97e73eb97a8f5c5ee0f80226a538a2fac67fef8374fc150aea155486d8f2809a04be63cc",,"2024-06-28T18:25:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","HEAD ON","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-28T18:32:00.000","DISREGARDING ROAD MARKINGS","UNABLE TO DETERMINE","1501","S","CLARK ST","131",,,,,,,"3","REPORTED, NOT EVIDENT","3","0","0","0","3","2","0","18","6","6","41.861837591","-87.630103617","POINT (-87.630103617434 41.861837590515)"
